36,성게알냉소바 진짜 대박!!!!!! 성게도 푸짐히 들어가있고 소바육수랑 너무너무 궁합이 잘맞았어요!!,3.0
37,소바에 토마토가 특이하게 들어있다고 생각하며 토마토를 먹었는데 설탕에절인?토마도였어요 완전 단물이 입안에 촥 ㅋㅋㅋㅋ 생각보다 맛있어서 깜놀,5.0
38,식사가격으로 조금 쎄다싶었지만 가격이 아깝지않은 맛이였어요-!,5.0
39,고등어구이온소바라니..이름부터가 쇼크!! 진짜..비리지않고 너무 맛이 풍부했어요!! 정말 맛있었습니다!!,4.0
40,온소바보단 냉소바쪽이 더맛있네요 시원한 육수탓인지 면발도 더쫄깃하고!ㅎㅎ,5.0
41,소고기냉소바 진짜 맛있어요! 소고기랑 먹는 소바는 진짜 첨인데 숯불향까지 나서 깜놀! 맛도 최고!,3.0
42,성게알 냉소바 조금달긴했지만 너무맛있었어요 아낌없이 들어간 성게알과 탱탱한면이 환상적인조화를~,3.0
43,소바 면도 탱탱하니 육수도 진짜 개운한게 확실히 맛집다운 소바밧!!,3.0
44,성게알은 먹어본적없는데 생각보다 소바랑잘어울렸어요 국물도 시원하고 깔끔한맛의 소바,5.0
45,마즙냉소바♥ 진짜 대박!!!! 마랑 소바랑 너무너무 잘어울리고요 시원하니 진짜 건강식이에요!,4.0
46,단새우와 성게알냉소바 대박.. 달달하니 정말 첨 맛보는맛!! 너무 맛있었어요!,3.0
47,추천할만한 것 같구요,4.0
48,나름 미식가인 제 입맛도 사로잡은 맛집,4.0
49,까탈스러운편임에도 매우만족하고옴,4.0
50,새우 맛있어요! 웨이팅 없었어요!,4.0
51,다 맛있지만 기력 없을 때 붕장어 튀김 온소바 하나면!!,4.0
52,"소바는 면의 익힘 정도, 육수의 간 모두 좋아요. 맛은 최고. 그런데 시스템이 좀 잘못된듯.. 기다리고 또 기다리고 .. 그릇이 쌓이는 동안 내놓을 컵이 없어 손님들은 물도 못 마시고 ㅎㅎ 주방에 그릇 정리할 사람 한명만 있었어도 라는 생각이 절로.",4.0
53,냉소바 7000원. 밀가루냄새가 나는 딱딱한 면.. 국물도 특별할 게 없었음. 비추,3.5
54,우삼겹우엉튀김온소바 진짜 깔끔했었음,4.0
55,참깨아이스크림 아주 먹을만한 것 같다,4.0
56,정말 만족할면한 편이에요,3.0
57,반숙계란과 유부초밥 그리고 새우튀김 냉소바 함께 맛보세요! 강추강추-) 양질의 다랑어를 장시간 끓인 육수를 국물로! 규모는 작지만 다양한 소바를 만날 수 있는 곳.,4.0
58,싱싱한 우니가 아니라 조금 아쉽네요..,4.0
59,감동적인 맛이에요,4.0
60,입안에서 촥촥 감기네요~ 최고에요,3.0
61,14:30-17:00 준비시간,4.0
62,소바 너무 맛있어요. 단새우 성게알도 맛있고 새우튀김도 맛있고 ^^,3.5
63,말이 필요없는 단새우와 성게알 냉소바. 고고씽,3.5
64,소바가 훌륭한집~ 반숙계란 꼭 곁들여드세요,4.0
65,우삼겹구이냉소바 : 우삼겹구이는 냉소바와 따로 다른 그릇에 담겨 나옵니다. 하나씩 집어 면에 올려 함께 말아먹는 맛이 좋습니다. 여러모로 맘에 쏙 드는 곳.,3.5
