0,여기야 말로 진리에요,3.0
1,먹을만했었던거 같아요,3.0
2,무난~하게 즐길 수 있을 정도입니다.,3.0
3,진짜 또 갈 거 같네요,3.0
4,궁금해보인다,3.0
5,나쁘지는 않았어용,3.0
6,진짜 먹고싶게 생겼네.,3.0
7,좋았구요,3.0
8,깔끔했던 편이에요,3.0
9,돼지왕갈비  훌륭했다,3.0
10,그럭저럭 괜찮을것 같아요,3.0
11,어쩜 저렇게 맛있게 생겼니?,3.0
12,꾸준한 단골집은 몇없는데 여기가 그 중 하나,3.0
13,왁자지껄,3.5
