40,빵들이 참 담백하고 맛있는게 건강한맛이 나요~!!!,5.0
41,건강빵집이라고해서 케이크같은건 종류가 많이없을줄알았는데 케이크종류도 정말다양하니 다 먹음직스러워보여요,5.0
42,모양은 거칠고 투박하지만 씹을수록 매력있는빵을 만든다더니 정말 먹을수록 매력있어요 :D,5.0
43,아토피있는 아이에게 부담감없이 먹일수있어서 좋아요 ^^,4.0
44,"무화과와 블루베리, 견과류가 아낌없이 박혀있어서 통밀이라는 것도 잊고 맛있게 먹을 정도~!!!",5.0
45,빵 가짓수가 많아서 구경먼저하게되요 ㅎㅎㅎ 하나하나 재료출저도 섬세하게 적겨있는센스 ~*,4.0
46,빵마다 재료가 다 써져있어요~완전 안심. 센스 굿!,3.0
47,종류도다양하고 낙낙한 시식빵크기~ 맛보면 안살수가없는게 함정…,4.0
48,살짝 골목에있어서 동네빵집같아요,4.0
49,"거칠고 투박한 빵모양 이지만, 씹을수록 각각의 매력을 표출하는 맛들",3.0
50,무려 천연 발효 건강빵이라는!! 가격대 살짝 있지만건강을 위해서라면!!,4.0
51,빵 크기도 어마하고 집에 가져오는데 묵직…ㅋㅋ 양심있는 빵집이네요^^,4.0
52,"숨은 빵메뉴..""앙버터!!!"" 진짜 빵매니아들은 필수로 알고있어야하는 빵이름!!",5.0
53,건강한식재료라해서 단맛이 덜하고 푸석푸석한 식감이 아닌! 평소먹던빵이랑 별반차이없는 맛!,5.0
54,건강빵=맛없다는 공식을 깨줘서 느무 좋다. 빵순이가 건강해질 수 있는 비결.ㅋㅋㅋ,3.0
55,"이른아침부터 오픈이라, 출근길에 아침대용으로 먹으려고 매일같이들리는곳 ^^",3.0
56,요즘 웰빙으로 먹는데 맛있는 건강빵 찾아서 너무 행복해요~^^,4.0
57,부담을 주지 않는 담백한 맛의 건강 빵을 위주로 만듭니다.,5.0
58,건강빵메뉴들은 앞에 맛볼수있도록 작게잘려져있어요! 먹어보고사니 선택의실수도 없을듯!,3.0
59,빵종류가 아주많거나 가게가 그리 넓진않고 골목길에 있어 주차는 어려웁니다 ㅋㅋ,3.0
60,통밀답게 딱딱한 것도 있고 쫄깃하고 부드러운 빵도 있네요.,4.0
61,시원한 음료도 같이있어요!! 까페못지않게 테이블자리도 분위기있고 ^^,5.0
62,재료와 맛에 충실한편이라 빵가격이 다소 높은가격대~ 그래도 다음번에 또 들리면 다른빵메뉴 도전하고싶어요!,4.0
63,빵을 시식해보고 살 수 있다는 게 이 베이커리의 최고의 장점 아닐까 싶어요 빵들도 딱딱할 것 같지만 씹을 수록 고소하고 건강한 빵이라니까 믿음도 가요,4.0
64,호밀바게트  깔끔했던 편이에용,3.0
65,뜻밖에 맛집 발견,4.0
66,맛집이라고 하기엔 살짝 부족하지만 그래도 만족스러운집,4.0
67,몽블랑 대체로 좋았었어요,4.0
68,좋았었음,4.0
69,몽블랑 정말 맘에 들었던거 같아요,3.0
70,몽블랑 대체로 맛나요,3.0
