38,너무 시장통이었어요 카페 분위기는 모던하고 괜찮은데… 그리고 음료가 너무 맛이 별로임 ㅠㅠ 케이크는 그냥 저냥.. 그러나 전반적으로 너무 비쌉니다,3.8
39,총 세번인가 방문함. 케이크 입맛 까다롭고 크게 좋아하지도 않는데 여기 케이크는 매번 접시 싹싹 긁어 먹음. 크림이 특이한데 단단하게 휩하지 않고 묽음. 그램 단위로 떠서 주는 케이크라 가능한 크림 농도인데 이게 참 좋음. 단점이라면 음료가 그저그런 편인데 양도 적고 비쌈. 그리고 항상 사람이 많고 테이블이 사용자를 배려하지 않은 디자인이다. 케이크 하나 보고 가는 곳.,3.2
40,케이크는 맛있어요ㅡ 케이크만. 그람으로 돈 받는게 약간 낯선 시스템입니다만,4.6
41, 그래서 더 많이먹을 수도 있어요ㅡ문제는 사람이 너무많아요. 테이블 간격도 가까운건지.. 웅웅울려서 도대체 평일인데도 넘 시끄럽습니다. 바깥쪽 테이블은 의자랑 테이블 높이가 같아서 너무 불편해요. 커피 너무 맛없어요. 다크아메리카노 마셨는데 다크를 떠나 너무 쓰디씁니다. 그냥 탄 원두 싸게 갖고와서 주는느낌으로요. 특이하며 맛난 케이크가 중요하신분에겐 추천. 커피맛,4.3
42, 조용함,4.5
43, 편안함이 중요하신분에겐 비추천입니다,4.6
44,카운터보는 남자알바 ♬♬♬♪없음 좀... 못배운티가남대체 어디서 어떤 사람과 어울려 자라온 분이시길래... 싶음,3.4
45,블루베리케이크 맛있음라떼 맛있음아인슈페너 별로,4.0
46,줄곧 와 보고 싶었어요. 레몬 치즈 케익 예쁘고 맛있었습니다. 예쁘게 꾸며 주시니까 보는 맛에서 이미 기분이 좋아요. 공간도 넓고 깨끗하고 예쁩니당. 다만 쬐매 시끄러워요~,2.5
47,맛없는 케잌에 얼레벌레 장식하기,3.8
48,레몬치즈케이크가 맛있고 커피는 잘 모르겠어요ㅠ,3.3
49,케이크 맛있어요,3.0
50,바빠보이는 매장.. 케이크도 신기한 컨셉이긴한데 맛은 그냥 그럭저럭 동네 케이크집이 더 맛있을거같아요...,4.4
51,케이크 맛은 괜찮은편음료는 그냥 그럼지하 테이블이 편함화장실 깨끗,1.0
52,칵테일커피 내취향 자리 불편,1.0
53,그냥 독특한 컨셉.독특함 뿐이고 맛과 서비스는 없음. 고객들에 대한 중요성은 생각지 않은 채 본인의 특색만 잘난 체 하는 느낌. 특히,3.2
54, 서비스 마인드는 수준이 아주 낮음.사람이 꽤 있는 것도 그냥 독특함에 끌리는 것 외에는 전혀 아닌 듯함. 살아남으려면 서비스와 상품 경쟁력을 높여야 할 듯.,5.0
55,먹다가 아메리카노에 날파리 들어갔어요 심지어 커피 만드는 여자 알바분 마스크도 안쓰고 일하네요,3.4
58,그램당인데 1그램까지 가격 받는다고 머리가 빈 고객있었네욤 끼리끼리 어울리는듯,3.9
59,편안한 느낌이고 케익도 너무 맛있었어요 :),2.0
60,이쁜데 걍평범한맛시스템이특이한데 1그램단위로돈더받는거 킹받음100.그람.달라고요.104그람말고.,2.3
61,케이크 존맛이고 매우 위생적임베이킹 하는 모습 다 볼 수 있고진열 방식도 위생적,4.2
62,케이크 존맛 또 갈 예정,4.2
63,북적북적 시끄럽고 테이블이 의자랑 높이가 똑같아서 불편함. 케이크는 비싼데 그돈주고 먹을 맛이 아님. 느끼함. 커피는 맛있음. 케이크 샘플은 150g 전시하고 100g가격 표시해놓음. 왜 사람이 많은건지…,3.9
64,케이크가 컨셉은 특이하나 양에 비해 가격이 비싸고 느끼해요 손님들한테 제일 아니꼬우신 알바생 한 분이 있는데 본인 마스크나 제대로 쓰셨으면 좋겠어요^^ 심지어 케이크 데코 하시는 직원이면서 일반 마스크 쓰시고 계속 코를 내놓으시던데 제대로 된 마스크를 똑바로 쓰고 계셨으면 좋겠네요~^^ 다신 안갈 것 같지만요~,4.4
65,더치체리라떼인데 체리가 과연 들어간건지 의문좌석이 너무 불편 먹다가 체할 수도,4.5
66,커피도 맛있고 디저트도 굿굿^^직원분들도 친절하셨어요 !,4.3
67,자리가 너무 불편하다. 케이크는 괜찮다. 차도 정성있어 보인다. 근데 케이크 크림맛이좀 별로다. 물리는맛.,4.8
68,맛있고 다좋은데 사람이 너무많고 사람많을 때는 자리가 협소해요. 케이크 진짜 맛있어요,3.9
69,예뻐서 선물용으로 추천해여,4.3
70,예쁘고노맛,3.0
71,블루베리케잌 짱 맛있어요...크림도 부드럽고 저 꼬끄같은 부스러기도같이 먹으니까 식감이 다양해서 너무 좋아요저 바코드도 넘넘 귀욥고요ㅠㅠ다만 주말이라 그런지 너무 시끄러운건 어쩔수는 없지만 너무 심해서 호다닥 나왔어요,4.8
72,카페 컨셉이 싱기해서 가봤는데블루베리케이크 진짜 맛없었어요. 인스타 핫플 믿지말고 그냥 스벅가요,3.7
73,분위기 최고엿음!! 그리규 밀크티 맛잇엇당라떼는 쏘쏘 사람 개애애애애애ㅐ많움레몬치즈케익 상큼하구 굳,3.7
74,예쁘지만맛없어,3.6
75,사람은 많은데 분위기 좋고 다른 카페에 없는 특별한 커피메뉴들이 있어서 좋아요~~ 직원분들도 친절하시네요!! 강남쪽 나오면 방문할 카페 정해졌어요~,5.0
76,매장 인테리어도 좋고 커피도 맛있어요!!사람이 많아서 시끄럽긴하지만 자리 못찾고있는데 직원분이 와서 안내해줘서 감사했어요~,5.0
77,여기 후기 좋아서갔는데 남자 직원분 태도 때문에 기분 안좋게 나왔습니다. 커피도 맛있는 편은 아니고 얼음도 되게 조금 줘요. 케익도 비싼 편인거 치고는 맛있지는 않네요..,3.3
78,별 한개도 아깝네요 짧은머리 남자직원분 너무 불친절해서 불쾌하게 있다 나왔어요ㅜ 아메리카노도 너무 써서 반이나 남길만큼 별로였어요.,1.0
79,커피맛 그냥 그럼,3.0
80, 케이크맛 그냥 그럼,4.4
81, 가격 사악원하는 그램(g)만큼 케이크를 주문할 수 있다는 점이 독특하지만 그게 끝.. 인테리어는 깔끔하니 좋았음,5.0
82,갬성 카페 불모지 강남역에 회색톤 디저트 카페의 등장이라,4.1
86,후훗 재밌어지겠네,4.0
87,생각지도못한 퀄리티에 깜짝놀랬어요!!!가성비 짱이네요ㅎㅎㅎ 맛도물론 좋았습니다,3.9
88,케이크가 너무 맛나요,2.8
89,바닐라라떼가 너모 맛이 없어요,4.3
91, 징쨔,3.3
93, 레시피보다는 재료 문제인듯 싶은 맛,3.8
95, ㅠ 그래도 콜드브루랑 케이크는 맛있어서 재방문 의사 있어요! 케이크 그람으로 파는 것도 참신하고 분위기도 좋아욤:),4.4
96,나 강림 강남에.,3.2
